id,ra,dec,mag
6874,172.3034291,-26.3193511,10.177
6875,49.1455135,74.0830800,12.662
6876,230.6318271,46.7652471,16.423
6877,138.9657412,-33.4008665,17.040
6878,120.2936010,13.9126054,9.743
6879,75.5112101,-18.4440191,17.268
6880,152.6872607,-69.9859200,17.331
6881,230.6996302,40.9748443,9.157
6882,345.9826450,70.9121241,10.781
6883,124.7801595,16.9615933,10.592
6884,47.1124477,3.1084012,16.731
6885,287.1241820,-21.1162143,9.821
6886,60.9864154,8.7242800,12.142
6887,322.9220673,-16.4441425,14.794
6888,168.8530840,-72.2845635,14.462
6889,67.0530716,-11.9825834,11.401
6890,90.3343797,32.2703772,17.965
6891,68.9701276,13.6789161,13.919
6892,332.0306128,10.3221845,14.132
6893,300.2139653,42.6822495,16.938
6894,283.4601510,-49.2910450,15.824
6895,77.7564707,16.4162961,14.567
6896,128.3557604,-8.2296535,13.091
6897,180.8096199,-79.4306579,10.150
6898,211.1940398,81.2252626,8.617
6899,278.8070399,-11.3765950,11.323
6900,164.4568030,39.7475383,13.644
6901,302.2800727,-49.9219028,17.299
6902,31.1719311,1.9275210,10.241
6903,60.9796969,14.2893922,8.976
6904,72.3163829,-8.0228257,12.411
6905,321.7496197,-8.1226843,15.033
6906,215.4068603,-8.6111537,16.769
6907,85.0578972,83.7490366,13.926
6908,194.2777574,-66.2682995,9.895
6909,212.4396751,39.2734297,15.733
6910,194.4545475,-66.3989920,15.410
6911,267.5676440,1.5419524,9.490
6912,200.3705663,70.0085365,13.110
6913,289.2744087,-14.8909076,13.555
6914,122.4006032,58.0226567,8.893
6915,268.0927428,-32.2044586,15.742
6916,159.1908965,-14.8240054,16.944
6917,13.0446665,-42.5531075,15.249
6918,200.1935826,-17.2266946,16.240
6919,93.1491156,7.9142437,17.079
6920,23.5262222,-21.8497658,13.734
6921,224.2593994,68.6507933,12.968
6922,358.8723317,9.5790755,15.601
6923,95.7440815,31.9265388,10.378
6924,95.1824070,58.0229456,13.026
6925,54.8398848,-21.8963791,8.440
6926,163.3155869,16.8004070,14.715
6927,300.1981352,-31.0917012,15.736
6928,25.2523719,34.7738926,15.932
6929,52.8572855,-26.1041850,14.376
6930,27.1552364,21.0091597,13.172
6931,146.7022430,-18.4414472,10.060
6932,160.1598500,47.9335699,12.056
6933,82.6780292,49.8606161,15.452
6934,284.2157506,46.0852617,17.806
6935,308.4719018,-8.7003244,17.160
6936,319.7442911,66.1744192,15.527
6937,220.4644541,-2.1786199,10.369
6938,223.1727029,36.3420176,9.743
6939,268.5422470,-71.4422865,13.259
6940,84.8567392,-69.2249028,10.134
6941,118.3787542,-53.4459646,17.880
6942,147.8864354,7.8975050,15.441
6943,237.7389238,51.6292658,17.307
6944,41.6554861,46.8339844,9.310
6945,181.0061370,-74.9603066,12.876
6946,44.6131576,15.1050695,16.901
6947,190.5072746,58.4379607,9.309
6948,46.3270492,10.5625960,15.459
6949,243.7508716,-36.1227152,9.848
6950,246.1337317,52.7643589,12.262
6951,225.6288070,14.4738876,9.131
6952,202.6620024,61.1619536,11.307
6953,8.4655771,-55.7679905,14.693
6954,196.2291187,-1.0933392,12.816
6955,341.4314131,-59.3527785,9.982
6956,336.0912195,-36.2770731,9.303
6957,309.4700609,-33.3550678,11.845
6958,220.4631299,2.9290500,11.792
6959,249.7205017,16.8685706,8.945
6960,250.0788587,-21.8708762,17.436
6961,123.5536172,-3.4324732,16.833
6962,176.2857837,14.8812664,16.641
6963,308.3209146,27.8419096,11.429
6964,128.1617533,56.7383421,8.391
6965,56.7889678,15.2580031,17.390
6966,354.4668898,30.8292879,13.148
6967,200.6722844,12.1669457,17.596
6968,326.3478580,16.8733261,10.509
6969,86.9712227,-3.1771555,17.485
6970,340.0406817,16.8949031,10.351
6971,48.3564084,22.8859992,17.457
6972,308.8445657,43.0912118,8.782
6973,63.4335869,-32.9517751,9.845
6974,23.9674926,-46.2119442,12.511
6975,2.2970719,51.8792417,12.188
6976,60.5045603,-70.4401297,15.310
6977,164.6584494,34.5073950,11.101
6978,28.9496778,-1.3867705,13.483
6979,327.8877593,31.5535273,17.478
6980,23.0313183,50.8049805,15.954
6981,40.7641805,34.3557680,15.820
6982,293.5564919,24.8129930,12.498
6983,217.4074865,-3.6509579,17.533
6984,348.8893044,-5.3870766,15.409
6985,344.0199144,51.8084723,8.121
6986,329.7821340,-65.0703435,17.220
6987,335.1994990,-14.6624492,8.815
6988,350.0154232,77.4415432,14.144
6989,33.5066965,-42.9436778,17.126
6990,337.7600470,-43.0194336,15.162
6991,76.9909158,64.6716158,10.927
6992,50.4638318,25.7524895,10.689
6993,214.1622309,-34.2643437,16.984
6994,308.0812065,-25.3697590,9.269
6995,16.6390182,9.8708746,11.125
6996,99.2111955,-27.0641405,10.110
6997,306.6627824,58.4485014,8.915
6998,272.9161385,-19.3960671,16.645
6999,164.4477563,-15.8721909,10.800
7000,348.5989790,65.7548713,14.004
7001,324.0188500,70.7479505,8.884
7002,93.4781331,66.9482830,13.438
7003,45.5236173,14.9537654,11.468
7004,148.4291575,3.0476553,14.945
7005,299.3984555,-44.5728073,12.819
7006,296.6681442,-37.8002800,16.508
7007,250.8938585,13.5188942,17.235
7008,342.7717938,-35.3293464,11.305
7009,285.3445351,-64.7597626,9.403
7010,157.4844545,42.1557477,12.559
7011,146.9273206,-0.0153304,11.588
7012,216.8384902,42.7685046,8.433
7013,316.0365616,-29.1695621,13.968
7014,173.2196353,-72.7118328,16.085
7015,256.9576739,23.5602157,18.191
7016,349.8801245,42.1267202,16.823
7017,287.3637443,6.8706070,15.355
7018,52.0922645,-42.1685834,9.274
7019,18.0540351,-2.0694856,16.762
7020,275.1480649,-7.4935898,9.984
7021,27.2766376,-33.7202622,10.986
7022,31.5672351,-25.8124512,16.956
7023,68.9113046,-30.5396297,14.250
7024,232.8894157,-22.2478002,16.446
7025,228.3527928,75.0103056,10.681
7026,7.5419311,-27.4788499,10.026
7027,337.7335849,-27.2514225,12.329
7028,90.9483808,40.3114001,8.339
7029,189.8277871,-24.8872413,17.071
7030,56.2660437,32.6123430,14.933
7031,69.8951529,23.3525081,17.087
7032,112.6227362,56.8423724,17.468
7033,94.6174161,-20.2998583,17.219
7034,322.8003329,67.6467234,15.818
7035,9.3430074,51.6858997,8.971
7036,89.8345625,62.5997247,10.457
7037,28.2144144,72.8167657,12.383
7038,229.8038119,-31.6463519,17.533
7039,153.4627042,40.1645089,10.667
7040,197.7802818,13.3310462,9.590
7041,51.4916610,-23.4717864,11.195
7042,26.3053599,7.5906291,14.206
7043,146.1101012,27.9957730,12.173
7044,42.1249523,38.5289503,16.160
7045,116.9209601,12.5355765,17.162
7046,270.0774737,-39.9660958,9.529
7047,36.8855340,-39.3685383,13.352
7048,196.3926051,-1.8805480,14.827
7049,229.1732987,36.2167643,12.577
7050,95.2047532,79.3078808,11.812
7051,99.8344077,-37.6525719,15.207
7052,138.7802710,5.1680816,8.953
7053,127.7845064,-66.5512188,16.613
7054,205.5485191,18.1696528,16.061
7055,278.7118055,17.5278947,16.575
7056,345.1754554,43.7838461,12.586
7057,242.4647576,5.8698025,13.877
7058,136.3467287,67.9825527,9.618
7059,342.5753416,-15.3575262,14.195
7060,277.2740540,63.5743298,16.139
7061,192.0838234,32.7577223,16.304
7062,17.3697198,49.4532308,12.113
7063,23.2370411,7.9410460,12.228
7064,22.1159607,-44.2036447,13.305
7065,314.2734746,-40.1100897,11.102
7066,17.1627247,59.6476225,15.044
7067,181.6305879,36.6762628,17.959
7068,358.1672344,-11.5107980,16.787
7069,100.8423970,-52.3961113,9.661
7070,98.5224193,-18.4442905,17.024
7071,333.9469406,41.9964305,16.799
7072,242.3117316,-49.7580608,13.796
7073,114.8148395,86.5521612,17.628
7074,73.6810630,30.5559869,14.790
7075,197.7249981,-54.2073877,13.439
7076,206.5986741,7.4970590,15.871
7077,209.9968849,10.5617377,15.721
7078,189.5164694,18.6681161,8.423
7079,229.1418597,51.6400161,9.608
7080,324.2845134,-2.5225357,14.822
7081,151.3361653,14.0102657,13.185
7082,217.9901177,0.3249653,13.740
7083,104.5794847,-48.8441236,9.552
7084,359.5261330,-23.0084616,12.145
7085,221.0209038,63.6208777,15.912
7086,0.1917999,24.5396652,8.335
7087,214.9734680,26.6331343,11.764
7088,236.0090077,-32.5342676,10.050
7089,71.1825899,-15.7291617,15.349
7090,132.0678503,25.6938268,13.618
7091,316.0393084,36.9087626,14.229
7092,336.5979072,-6.8931494,16.765
7093,46.4380261,38.1696466,13.457
7094,239.2779102,-79.6273330,11.030
7095,61.6786717,25.9076883,12.480
7096,320.6197538,25.5945872,9.642
7097,102.2245942,29.0715310,11.791
7098,224.2906854,13.2776670,9.174
7099,205.8473739,82.3656937,9.663
7100,20.8513617,78.8340820,15.111
7101,191.7779049,37.7521463,15.111
7102,342.5192170,32.4545458,14.315
7103,109.9617297,63.1295831,11.833
7104,147.9055105,47.1756931,16.164
7105,93.4266755,-9.1026839,16.511
7106,143.3758285,-13.8534629,16.410
7107,75.8808349,-64.6899549,15.254
7108,22.4039608,52.4851288,14.941
7109,58.6800943,-15.9327378,14.310
7110,278.4509485,1.3924081,16.634
7111,101.1190939,-21.2173023,10.271
7112,33.5608177,78.4363472,11.778
7113,98.5163902,-2.5966087,9.847
7114,188.0503642,5.9054693,13.157
7115,252.5414659,-65.2167688,16.158
7116,314.4826298,64.3449016,8.617
7117,123.8873753,-23.2206823,8.842
7118,127.0563631,24.5337534,10.003
7119,127.6711673,-40.2244857,16.357
7120,50.3323873,19.5560756,10.489
7121,29.1561300,-36.4009801,13.509
7122,290.0511399,-41.3639184,15.228
7123,188.4400508,62.6027621,14.307
7124,252.5113632,-45.4052819,15.177
7125,357.8095733,14.4990348,11.359
7126,2.6691945,-8.3898114,9.941
7127,212.9163704,-26.1222778,18.185
7128,160.4519612,45.9484834,18.182
7129,250.2168751,-6.4369253,15.135
7130,133.7147936,-33.3294644,14.637
7131,196.4879303,-10.6467307,14.236
7132,327.1394328,9.0337396,11.060
7133,0.3092185,55.6643732,9.428
7134,180.0905580,37.1809224,8.497
7135,92.6896828,-51.6938773,9.619
7136,4.1976125,6.5984147,8.968
7137,225.2499492,20.6129369,13.836
7138,101.6487933,-29.5740145,17.801
7139,49.9303732,13.3379202,15.252
7140,302.4022627,-69.4377551,14.794
7141,170.0006656,-36.0785324,16.562
7142,266.8949216,64.9059935,12.266
7143,82.0801955,27.2455207,12.781
7144,332.0411266,7.8807631,14.837
7145,105.1746605,-3.6672334,17.199
7146,274.2456618,6.9713742,13.690
7147,151.9356071,23.5925008,17.842
7148,94.4983883,-32.0072735,16.784
7149,113.5090049,-9.9240074,9.866
7150,52.5542687,4.9962626,12.760
7151,223.1162012,62.5102432,17.766
7152,332.6865351,-35.0521854,15.305
7153,202.4488900,-12.9474067,9.196
7154,321.7453287,20.3342000,17.243
7155,249.8738206,-14.0671849,9.691
7156,79.4263311,-74.0003834,10.757
7157,64.9379773,-5.7209333,17.923
7158,300.9134408,56.0186716,15.131
7159,170.1510798,-36.7587649,16.089
7160,134.1441368,-67.3045048,17.704
7161,217.1391905,8.9225410,14.280
7162,183.6867397,16.0309573,15.092
7163,130.6240240,52.1814390,12.109
7164,258.1354279,4.3175461,14.528
7165,332.6600239,-26.3967352,15.308
7166,68.3007931,20.6558691,16.936
7167,321.6550920,-34.6467138,12.283
7168,230.4227098,11.4449066,8.225
7169,262.7625355,-11.3768963,10.543
7170,347.0972589,17.7245855,17.668
7171,146.9080222,51.3102675,17.477
7172,115.9018400,6.1314158,9.796
7173,255.2012384,-63.5182366,14.119
7174,342.8906989,-61.7069385,15.372
7175,262.1587040,-13.5102552,14.416
7176,116.2138576,-1.0963154,17.350
7177,337.0472146,-12.2647621,15.422
7178,142.6362548,6.6309178,15.383
7179,290.9936661,-67.8416244,13.801
7180,113.7735931,-6.9645989,15.022
7181,102.3121280,48.2932331,9.809
7182,351.6193574,39.1836743,8.381
7183,314.2387417,6.5528252,16.414
7184,125.9570016,-70.2932578,8.412
7185,0.7327872,-0.4308014,10.397
7186,160.2411066,-2.8132113,17.982
7187,152.6574169,-56.8491736,17.848
7188,162.8808039,-78.1157395,9.881
7189,293.5278346,-21.1934048,10.912
7190,162.7468002,-26.2744984,9.980
7191,300.5439442,21.5243349,14.374
7192,285.8142026,71.5913812,9.930
7193,249.0122761,19.6778666,17.180
7194,330.4916524,24.7737423,8.119
7195,44.7394308,-20.6919086,12.726
7196,252.1134257,17.9473223,10.197
7197,252.5137926,37.6254357,12.690
7198,316.1176528,-13.9656140,8.294
7199,153.2095042,0.7160143,13.938
7200,68.1727847,11.7258935,16.873
7201,341.9832405,-37.7797796,13.318
7202,120.1152529,-51.2180840,13.501
7203,24.7952127,-67.5998433,16.620
7204,286.9618583,16.4830950,11.790
7205,64.6312554,50.1158956,16.148
7206,211.9603274,-16.6755613,16.962
7207,297.1936205,-45.1750374,12.014
7208,127.2225214,41.0587727,8.806
7209,110.8151411,-48.5098211,11.171
7210,228.2169704,2.1270202,15.634
7211,125.1343577,22.1552190,9.188
7212,346.6034300,-36.8303368,16.661
7213,10.9871762,-72.2525944,14.412
7214,107.1973306,46.0566097,15.201
7215,120.1459587,34.6611894,15.763
7216,329.6533288,-56.6794637,12.114
7217,120.2812560,2.8149706,17.993
7218,104.1081338,11.9168467,12.745
7219,227.3775990,-38.6164820,15.431
7220,289.5954099,-35.3601436,17.753
7221,324.3065849,24.7089428,12.504
7222,255.8472635,0.6498419,13.700
7223,238.8895017,15.6558251,11.447
7224,160.7279266,53.9592547,13.094
7225,112.7369273,-15.1507625,8.913
7226,56.9957134,-75.5072677,11.552
7227,339.1009701,-20.9821113,9.267
7228,8.3227158,27.9422021,16.506
7229,90.1748966,40.7331131,13.817
7230,317.0316991,3.0881294,12.584
7231,22.6483641,-52.4572426,9.628
7232,281.9354062,-2.5831280,10.604
7233,217.6361718,-42.2016330,17.595
7234,41.2963801,9.7167404,13.388
7235,262.7630421,-45.7337114,9.250
7236,329.7255224,-59.0026017,18.144
7237,110.0457004,60.1339105,9.693
7238,153.9742646,-2.8365615,10.142
7239,71.7138844,39.2780484,15.691
7240,201.0440833,17.9519187,13.422
7241,330.2064849,21.0526038,14.857
7242,4.9982767,24.1073977,13.220
7243,219.1173201,55.9692618,15.800
7244,302.8204661,40.3771396,9.398
7245,124.3989421,-4.4419145,14.502
7246,39.3983727,26.9886325,15.582
7247,174.2906621,63.8424665,13.382
7248,25.0530165,29.8503188,12.623
7249,215.8590769,30.6467629,17.126
7250,309.4170623,-58.0792324,16.854
7251,283.7861584,-12.7680128,11.753
7252,256.8582315,-58.3378759,16.356
7253,71.3617452,-59.4950165,9.633
7254,212.4285762,-6.5229945,12.656
7255,208.8587447,20.1876789,15.123
7256,265.2551439,78.5126609,12.310
7257,161.8304801,-65.1694815,13.158
7258,217.3529302,36.9461210,17.068
7259,332.2078865,57.2959282,16.951
7260,352.5907405,27.8658732,8.270
7261,115.4445545,-55.0281912,17.096
7262,23.4389907,-2.4782225,17.104
7263,210.8381731,20.4162623,9.216
7264,58.1381586,40.0764973,14.923
7265,28.7744458,5.4543458,15.500
7266,53.5772246,19.4947341,10.803
7267,36.8342964,-4.7937678,11.591
7268,339.0832814,41.3619136,8.439
7269,223.5046119,24.5212574,15.597
7270,91.9125176,31.9510263,12.641
7271,348.1557396,-21.4668071,11.686
7272,39.1593630,-10.6473402,10.947
7273,125.5326912,62.3647645,17.148
7274,207.2058656,-23.6357566,14.991
7275,63.8711414,11.1836185,13.648
7276,163.0836769,53.0258394,8.695
7277,262.3058238,31.1867943,12.585
7278,196.5784743,-25.9870296,16.664
7279,321.9164585,8.0294527,14.897
7280,92.5151108,76.3254078,18.069
7281,238.3566797,-14.9577269,17.650
7282,157.5281720,11.7357812,16.241
7283,127.8628812,-32.4219926,11.221
7284,172.0443523,-82.6988863,16.303
7285,78.9315726,-67.8939915,8.679
7286,18.9995676,-21.1766653,11.281
7287,189.8016319,9.0588192,13.032
7288,267.5083354,0.2709622,12.680
7289,247.6467966,12.8155086,11.936
7290,204.5641876,7.6526561,18.079
7291,304.0150040,-58.0068682,8.710
7292,55.3751303,69.0343937,16.739
7293,160.3707446,13.5080844,17.592
7294,288.4900006,6.3656837,9.592
7295,130.0191259,-34.3106774,10.761
7296,41.5352474,-17.2748756,11.702
7297,79.8574115,-17.6874336,14.071
7298,330.7418251,-32.0513937,12.668
7299,205.0548812,-10.6731190,15.526
7300,37.5749905,20.2652148,10.610
7301,217.8008589,65.7311965,16.696
7302,18.9335747,-14.3704737,15.669
7303,313.4351071,29.2516498,17.650
7304,320.8327127,-33.3085283,17.381
7305,301.9304961,-38.8615726,12.993
7306,342.3852018,16.8047768,15.912
7307,45.8873532,51.0298845,13.033
7308,110.6836603,-15.8169509,12.289
7309,348.7506329,-19.9057130,10.023
7310,126.9576615,19.7643958,15.298
7311,243.6937876,67.8786564,17.504
7312,290.9179009,-33.6451701,10.079
7313,277.4319970,71.8801190,14.624
7314,244.1414048,3.8467106,15.982
7315,178.5371657,-0.8538615,12.234
7316,232.9207349,78.0871634,10.997
7317,235.8228979,-58.2302404,17.003
7318,146.3888705,2.0741712,11.787
7319,150.2485195,44.2386498,15.410
7320,3.7389678,-67.6711252,12.117
7321,114.4968504,-47.9608075,14.036
7322,212.2863797,-78.7465388,11.575
7323,340.6888139,25.8017934,16.190
7324,250.4489335,-8.8881322,12.678
7325,208.1834030,-44.3767545,17.324
7326,206.2027361,-34.3176842,10.827
7327,278.2506755,6.9090099,17.190
7328,208.3102530,66.0353245,14.023
7329,229.5611772,-48.7184164,8.164
7330,261.5310962,47.0975001,13.076
7331,65.0001927,38.0944074,13.023
7332,265.0200917,19.7214146,16.051
7333,266.7091516,25.3359631,17.266
7334,9.6154549,-35.9559751,16.421
7335,309.2574303,38.4030413,9.896
7336,28.2155550,-62.6457624,8.423
7337,127.9153785,-20.0740548,10.910
7338,350.6362350,-47.8694383,12.522
7339,188.3049626,57.5250963,11.258
7340,32.4492250,60.7369398,17.004
7341,48.9646106,-14.3180370,16.805
7342,230.6941769,-8.4243570,13.462
7343,42.8442379,13.6379815,14.169
7344,189.6814997,74.2602883,9.082
7345,69.0202034,-62.6843763,16.349
7346,230.6203731,78.4846015,15.564
7347,242.5059345,-12.2644763,17.263
7348,81.2246348,31.6695079,14.682
7349,236.7556199,-1.5610471,11.752
7350,183.6340627,31.9500326,16.044
7351,203.0076240,-8.1750306,8.598
7352,163.4847252,-36.5745829,16.066
7353,268.1945078,-11.8076736,16.389
7354,356.3873339,-2.0431801,18.099
7355,37.2300569,-51.3905490,17.920
7356,101.0757606,37.4132956,15.801
7357,40.6515426,-5.5260788,14.837
7358,329.9553743,-5.9517273,15.697
7359,257.1978788,-42.1784729,16.271
7360,250.4943513,-0.4325395,10.315
7361,164.2281355,-4.4158991,16.762
7362,199.3973591,-8.8886112,18.034
7363,337.0281564,-10.8125494,12.185
7364,273.9111244,13.0651336,16.922
7365,281.4423705,15.8393512,17.890
7366,320.6955037,56.6658933,13.498
7367,230.4248437,40.8523687,17.341
7368,337.8510942,-51.1856028,17.053
7369,101.7768468,11.2820247,13.942
7370,148.4135098,18.4055472,17.556
7371,337.3926509,-55.0393888,15.094
7372,144.4782414,-70.8823383,10.165
7373,336.5766916,45.9264682,15.673
7374,131.9253658,36.0470875,8.941
7375,117.3700908,-0.7717298,14.783
7376,222.7809839,-70.9483663,10.687
7377,152.9504229,-61.1818812,14.986
7378,269.0542266,44.0470156,10.645
7379,269.8349682,-18.8357663,12.033
7380,359.0047860,-0.0271772,11.044
7381,285.2397337,54.3357503,15.094
7382,84.2891055,-50.6571022,13.764
7383,227.3852619,40.9967997,14.592
7384,343.9707723,-0.8655709,14.747
7385,1.8804005,48.5564036,17.496
7386,7.6703184,35.5386239,11.053
7387,137.1393395,35.6334678,12.616
7388,259.0899781,-15.7101843,8.658
7389,62.8251156,54.2468213,12.725
7390,211.5600247,-43.0177320,11.840
7391,181.4685839,-17.6383686,13.463
7392,85.5988311,33.4029217,15.429
7393,177.9331582,-22.4179227,9.737
7394,282.8341839,-57.1023163,17.586
7395,212.4808254,7.9579406,17.089
7396,242.0159675,-10.6687682,14.770
7397,236.2625962,43.2678982,11.036
7398,270.8029465,45.3924174,15.248
7399,94.2806782,32.6773552,17.670
7400,274.5916096,-19.6794380,16.032
7401,107.2822656,26.7400079,16.869
7402,236.3951486,32.4634505,17.417
7403,224.6675930,-8.4152296,17.151
7404,257.0806941,-67.9646797,17.333
7405,48.1510348,-14.8938254,17.951
7406,331.4930092,60.0406222,10.272
7407,144.2185064,-58.3498958,8.910
7408,21.9803612,9.5259785,17.578
7409,319.6144855,8.7836230,14.655
7410,308.9364383,20.4841327,13.072
7411,90.0515932,26.5521996,11.121
7412,205.4507328,-0.0173865,14.333
7413,66.4342087,-61.7171209,14.880
7414,241.2008333,23.9247415,9.746
7415,81.6920471,-1.8828341,15.042
7416,296.0648987,-10.2172611,16.446
7417,115.5140092,11.7803535,11.648
7418,21.2663941,-18.8854444,12.135
7419,207.7281433,-39.5541815,14.736
7420,108.0690396,-26.5277885,15.821
7421,248.5440868,-15.3915480,17.168
7422,254.3496505,25.4360032,17.703
7423,316.8802669,-8.6439626,15.486
7424,279.5715246,-41.9472541,9.963
7425,110.5325666,15.2868917,15.474
7426,69.9483624,-55.8096667,15.784
7427,93.5280637,49.2557152,14.064
7428,141.0632856,-30.1171334,15.585
7429,37.3854088,-25.5771975,17.619
7430,290.2639132,-46.2932859,9.941
7431,230.5938273,42.4410141,15.602
7432,69.9641299,69.8222654,11.701
7433,24.7276970,-37.4924567,15.951
7434,47.2918477,4.9024872,8.360
7435,302.2085461,-37.9166998,17.285
7436,165.0604946,41.9661773,10.663
7437,52.0644013,-36.6793057,13.271
7438,95.3286970,42.7051254,13.341
7439,252.8542561,52.1553142,8.775
7440,251.4894614,7.6293423,16.516
7441,51.0328281,-83.0581924,15.057
7442,57.3902636,-29.6694655,8.611
7443,297.3417083,-51.8178592,13.311
7444,303.6330426,9.4047493,17.922
7445,55.2497502,20.0997970,17.121
7446,203.0799932,64.3734887,15.154
7447,291.9709459,-28.1144898,16.423
7448,292.0755968,6.6342937,16.346
7449,14.7591910,-13.2515786,15.809
7450,148.8253741,57.2932387,11.538
7451,302.8793838,-30.9730392,16.087
7452,270.7683382,76.6719164,12.854
7453,23.1684358,-57.9431419,8.860
7454,196.1329962,-8.3404661,14.301
7455,78.4958849,32.3889014,9.788
7456,184.4045194,-26.2893441,12.075
7457,284.1849693,-17.6517428,11.221
7458,187.0577127,58.3331534,14.039
7459,236.1573578,50.6624445,11.490
7460,211.6218855,-2.7673012,11.115
7461,357.7323390,-40.4325862,13.532
7462,326.4079999,-17.3086797,17.579
7463,122.4126823,40.0867222,13.975
7464,66.1412525,25.4954346,10.279
7465,53.7717141,12.0318191,15.681
7466,249.3161338,31.0554073,10.782
7467,339.5123720,36.4650821,15.369
7468,120.5919134,18.2375598,10.079
7469,187.6234086,-11.3944491,15.886
7470,262.6215949,-3.8436612,16.757
7471,211.1820803,-33.4412531,10.911
7472,342.8679534,54.7006794,14.163
7473,155.5293348,-6.4389204,8.830
7474,174.5908958,5.9936170,11.527
7475,249.9405186,-2.5025719,16.435
7476,51.7149145,-26.3370050,14.328
7477,76.0618541,-24.6374042,10.267
7478,260.1705423,-1.5828468,17.582
7479,111.2028220,24.9251676,15.289
7480,357.1603012,-0.0454442,8.275
7481,197.6646235,-50.5486892,8.886
7482,95.4655860,-8.1069458,11.518
7483,149.9495099,-31.5343818,12.174
7484,341.8696528,-0.1220391,10.702
7485,61.1917496,57.4285448,10.958
7486,108.1900628,16.3560392,18.119
7487,342.1172811,-24.8940240,9.582
7488,68.2820472,54.5914464,17.623
7489,286.2327487,-39.9958554,16.010
7490,87.7290599,76.2399222,8.904
7491,70.4124195,9.1927167,13.095
7492,345.8972228,52.0930391,15.249
7493,185.2822494,39.4735355,13.839
7494,52.7693223,36.5349227,11.075
7495,155.1101614,33.6593552,16.429
7496,235.2222681,12.9342631,10.481
7497,128.5474311,18.5220674,12.818
7498,135.4394375,-14.8997204,17.304
7499,103.7762861,53.0695478,14.366
7500,265.5000552,47.0527769,18.137
7501,176.7461126,67.0311766,9.936
7502,41.1776974,42.3907127,11.034
7503,231.5134319,-35.7982932,12.824
7504,87.5614467,25.6410104,8.416
7505,194.2025161,-3.6601366,17.717
7506,11.1851045,10.3407430,9.700
7507,144.4336735,2.4107166,10.640
7508,286.6012302,19.4760521,15.472
7509,308.8352887,-17.9036745,14.012
7510,57.2371580,-2.0916946,12.559
7511,41.7066279,-62.2024654,9.790
7512,177.9636198,-1.4847828,17.338
7513,337.7726883,-46.7470955,13.147
7514,244.1211081,48.4942822,15.492
7515,54.4016004,-51.6083670,13.024
7516,95.5582736,38.5688362,16.159
7517,299.2680070,-55.6729388,12.745
7518,302.2412156,-12.9838559,15.121
7519,40.5238769,18.8895375,12.459
7520,116.4842848,36.5247835,17.992
7521,317.7633029,68.4157087,9.023
7522,148.5236066,-7.1925997,17.740
7523,257.8788343,-1.6090256,9.036
7524,0.1045680,-50.8837603,14.046
7525,203.5042340,51.5737505,15.542
7526,6.2875977,-14.5373381,13.733
7527,108.6366173,6.6992171,11.546
7528,103.8748857,-57.6151294,9.427
7529,47.4690071,62.5596812,10.337
7530,341.9055194,21.4587790,17.329
7531,36.3205497,-13.1565459,12.909
7532,345.6502488,-10.3375951,12.440
7533,271.2738481,5.9690427,13.687
7534,46.3557369,-45.3060613,13.609
7535,118.6342909,31.8796630,9.095
7536,300.0073332,7.9373197,12.701
7537,291.7277175,-52.7545056,16.532
7538,213.1600088,-15.8565583,8.144
7539,256.2363007,45.8586536,9.570
7540,208.9346327,-53.6102047,10.618
7541,184.1756647,-51.4676026,9.043
7542,42.9311800,-65.9951217,14.535
7543,295.6949319,38.2066183,9.153
7544,292.2135648,-47.1805492,15.409
7545,153.0678668,-71.3112766,15.137
7546,125.7492237,59.1696822,10.009
7547,204.7928569,67.4790080,15.045
7548,30.9095241,-31.5116324,14.013
7549,185.0881804,19.8801125,17.138
7550,182.5546376,83.7328191,15.769
7551,149.4997711,50.1146923,15.994
7552,110.6064837,-41.1700615,12.175
7553,244.1700161,-21.6241498,9.283
7554,60.3417439,-16.4253379,15.143
7555,310.0392458,63.5509669,15.522
7556,357.9593918,-16.9068431,14.825
7557,269.1168721,-56.4767386,16.779
7558,161.0953666,-14.6628822,13.433
7559,214.4522413,-28.5610941,15.419
7560,56.5382125,-35.6647893,17.763
7561,263.6133199,-42.0404672,8.272
7562,203.1208394,12.3215009,14.267
7563,116.7613804,-22.5934751,13.812
7564,306.8322978,-47.1068876,17.696
7565,319.7381053,-38.5513889,17.258
7566,54.4517108,-16.3627446,11.858
7567,52.5653657,-62.8482359,15.497
7568,189.6171278,29.7688278,9.656
7569,169.4497171,41.3858219,8.589
7570,4.8559982,-22.4560100,15.764
7571,156.1754776,-11.3636024,15.069
7572,67.7294115,-19.7526745,12.896
7573,259.1355971,-4.8442152,8.542
7574,154.2189821,-27.3545104,17.648
7575,245.4303916,10.3589146,15.311
7576,90.3162611,-34.2861954,14.054
7577,112.4797325,-22.2671869,16.571
7578,182.2226344,-60.5107552,15.511
7579,36.9146862,-41.6949133,14.788
7580,83.6681825,33.0152644,17.974
7581,122.6425734,-34.6881247,11.086
7582,271.5347988,-49.7746402,9.522
7583,115.4803428,-32.4467298,15.280
7584,201.8400623,39.5619021,11.329
7585,159.1717377,-67.1172066,8.440
7586,343.6399678,-53.0801087,11.052
7587,100.7317002,-61.7617307,11.445
7588,336.1520293,-32.7523190,11.400
7589,260.0186893,62.5493336,13.209
7590,165.7776030,56.2134591,10.466
