id,ra,dec,mag
8694,186.6919576,-14.3682336,16.760
8695,232.7463486,14.6234538,15.358
8696,334.1624625,-3.9624236,16.753
8697,42.8172460,-33.1029752,8.419
8698,256.7079747,22.2917498,10.570
8699,212.9163921,-26.1222529,17.970
8700,314.8498599,9.2927107,15.848
8701,50.9256138,-5.5972243,9.343
8702,42.0094264,30.7211132,8.201
8703,138.0138254,5.3151945,8.065
8704,58.0937699,8.8685672,14.574
8705,274.8703486,-10.3964969,12.943
8706,343.9929737,-2.9581245,9.978
8707,302.0403531,-25.5194112,10.434
8708,347.2219556,-59.2611126,10.080
8709,108.3258733,23.7108605,10.073
8710,7.5795995,-23.3147219,12.271
8711,132.2669035,14.3969713,15.496
8712,61.3686333,23.2989635,9.296
8713,255.5585232,-17.6776347,10.464
8714,317.5873562,27.6643901,13.220
8715,171.3183320,44.2339907,16.669
8716,86.1586598,24.8944791,14.173
8717,250.9619659,-48.0127642,13.448
8718,246.6446020,21.0889051,9.342
8719,78.1703042,-32.9822561,8.796
8720,200.3705193,70.0085646,13.046
8721,299.9723806,-29.2955544,17.411
8722,276.1195681,-12.2344795,10.044
8723,294.8142773,32.1659386,12.801
8724,196.5732414,34.2969060,13.926
8725,18.4102309,5.0056031,13.969
8726,259.6458130,28.4956052,11.735
8727,135.2452394,47.8317845,8.910
8728,63.3041965,-28.7831941,16.783
8729,287.1241999,-21.1162233,9.757
8730,149.9942187,-36.9195452,8.345
8731,217.9901173,0.3249889,13.692
8732,251.7162743,-29.2715373,13.989
8733,20.7089240,9.1714825,15.234
8734,187.6566173,15.2919685,11.637
8735,18.2388695,-34.6594768,14.969
8736,277.2740091,63.5743258,16.062
8737,135.1636694,-27.6845165,13.323
8738,95.3286630,42.7051281,13.285
8739,111.2498141,3.9369648,12.989
8740,80.7778952,-10.8257385,9.096
8741,228.4817468,-25.2468792,15.827
8742,286.6674363,63.1040948,8.912
8743,59.4294326,27.0817639,16.335
8744,192.8972296,60.4752771,11.337
8745,350.0311522,22.2776807,11.401
8746,54.1454478,16.5344166,15.893
8747,69.4401645,-25.3199984,8.787
8748,250.0292843,77.2628224,10.674
8749,194.2457061,-33.0821999,17.584
8750,120.9735974,12.6433675,16.174
8751,51.0186561,-10.7240508,17.797
8752,293.6152336,22.9106894,15.421
8753,357.0903950,34.3822429,8.727
8754,256.0674948,0.2814356,9.591
8755,255.9892067,16.5000038,17.571
8756,52.7418555,-51.6997530,13.386
8757,340.8796438,22.7720521,11.669
8758,269.0541918,44.0470160,10.594
8759,115.5477323,-10.3662367,11.053
8760,19.2859853,11.2984633,8.339
8761,165.7992259,36.9837626,11.332
8762,174.8846840,55.4646364,8.175
8763,255.1396135,5.1621358,14.081
8764,168.1562001,-55.1061443,16.761
8765,135.9952713,-28.2535154,16.577
8766,263.4772923,20.7268666,12.262
8767,338.2313349,56.9222833,15.412
8768,147.9537095,55.0517732,17.749
8769,176.5824356,37.1661592,12.951
8770,124.5171873,12.3442052,12.209
8771,56.9957617,-75.5072841,11.500
8772,106.4798032,27.2770404,13.633
8773,358.2211470,16.8612643,13.867
8774,244.9919413,-8.2387284,17.177
8775,76.4106963,60.8670477,10.970
8776,84.2784690,11.5927251,12.523
8777,195.1014988,-31.1272993,15.230
8778,326.4304967,-57.5032301,13.511
8779,135.6795256,-14.0410541,12.256
8780,184.9456657,-34.6191676,11.826
8781,300.4140260,-33.2147823,9.915
8782,67.0862445,67.7594832,9.862
8783,359.0362139,-33.0225750,10.523
8784,295.2977649,60.0903163,16.530
8785,347.6459206,-51.1732415,12.755
8786,52.4058320,-59.6088369,17.010
8787,8.6047695,16.3131489,13.000
8788,326.4080146,-17.3087049,17.427
8789,308.3590232,41.6791306,10.539
8790,17.3228709,-4.5993787,9.449
8791,95.7652246,-18.6407227,8.388
8792,283.3464512,-10.6859801,12.910
8793,91.6483265,-31.8429726,16.431
8794,230.0152185,-57.8923195,10.349
8795,139.9942659,1.0251597,11.473
8796,68.7847315,-54.3131711,14.258
8797,177.0885061,-5.1352792,13.669
8798,62.4823253,0.9292893,12.612
8799,299.0047654,-61.7475713,16.349
8800,236.0090345,-32.5342510,10.002
8801,74.2771794,25.0597310,8.097
8802,224.8345469,-33.5767337,17.283
8803,273.5428663,7.7930784,16.160
8804,125.7248714,39.7073156,17.631
8805,349.4381236,-31.4127967,16.871
8806,334.9746149,-10.4181288,15.724
8807,285.6351277,-57.7186310,9.923
8808,58.7416456,79.1393023,14.098
8809,120.8214500,-14.1420587,9.557
8810,128.8830006,-26.2354831,12.226
8811,190.5483186,-83.2017906,8.477
8812,188.7103345,18.1029846,10.646
8813,346.8686764,-1.2156207,12.512
8814,353.9573276,50.7312685,10.081
8815,17.5751853,-0.3406557,14.843
8816,120.1203013,-71.6831631,11.356
8817,120.7737341,-10.0181196,17.166
8818,95.6453930,-50.5131607,16.828
8819,21.0328294,-59.8388990,16.950
8820,63.7668008,35.9332289,15.536
8821,274.2456557,6.9713719,13.643
8822,118.6701357,68.7995537,12.636
8823,227.7261380,30.5145014,14.471
8824,312.1451404,74.6321646,10.689
8825,315.5428642,55.9637329,12.128
8826,6.8224649,-29.9959070,17.054
8827,269.1960548,5.8936259,9.617
8828,49.2506695,-25.6125003,14.981
8829,145.0259829,64.7078527,17.515
8830,286.0732319,51.0976081,14.295
8831,341.4203658,-63.7796767,13.795
8832,22.4039211,52.4851010,14.889
8833,138.4011307,-3.4490445,9.586
8834,173.1714647,9.5643562,12.342
8835,17.4373237,-37.5694649,14.768
8836,29.1415615,45.4942798,17.709
8837,247.1331014,7.3887204,10.688
8838,356.0611047,0.1972311,13.595
8839,99.2112182,-27.0641359,10.057
8840,309.2867801,-2.0853354,9.002
8841,25.8021219,-24.6179272,12.706
8842,252.3607515,8.6757143,14.354
8843,349.7279573,-75.6618849,15.319
8844,46.3270399,10.5625752,15.404
8845,313.9912082,-16.3518508,16.507
8846,237.4705637,-10.8933823,8.326
8847,13.9494057,-59.0150298,11.584
8848,119.5518320,66.9362940,8.827
8849,278.0625257,-16.5265018,8.350
8850,36.6837892,3.2055889,8.519
8851,184.1086254,61.7249921,9.848
8852,273.0059120,-28.9965314,12.626
8853,198.0663417,-80.9512578,17.322
8854,3.1395510,0.9776456,11.934
8855,110.3958719,19.0121902,10.470
8856,243.4895750,-4.2548600,17.087
8857,23.1341630,31.3704986,9.257
8858,335.2935735,27.2537506,14.393
8859,181.0631858,18.1048849,13.802
8860,314.3509550,-16.8729471,14.492
8861,348.1864177,-34.6523463,10.609
8862,190.0169178,13.6170281,17.481
8863,243.4445416,27.1288298,17.490
8864,4.6762679,3.6906896,15.867
8865,208.3895360,-38.1141734,13.026
8866,151.5111788,37.5032306,10.629
8867,71.1826033,-15.7291714,15.274
8868,82.1620982,32.0863986,17.161
8869,280.9961224,30.6633109,16.822
8870,308.7942738,-52.2618424,14.440
8871,163.8590448,-33.8947090,12.945
8872,238.1205104,-20.4712086,14.079
8873,9.6154842,-35.9560048,16.360
8874,121.7431026,5.3139182,12.187
8875,20.0017604,-59.3694634,9.680
8876,44.2138333,30.4424487,11.411
8877,155.1101335,33.6593823,16.356
8878,20.7685295,27.6778336,12.599
8879,10.9529165,-66.6763803,12.743
8880,228.4680165,-26.5392417,9.591
8881,51.1139007,-27.4699138,15.232
8882,148.7599573,-3.6425958,13.134
8883,95.9255300,67.8411518,16.142
8884,51.5520835,-45.5286436,10.599
8885,260.0204143,-59.4307530,8.421
8886,205.8473242,82.3657205,9.611
8887,271.0087770,35.9662222,8.214
8888,95.8347919,44.7285425,17.142
8889,211.3214975,12.5602075,16.942
8890,95.5251258,-39.9296587,16.359
8891,214.1623709,0.0107406,12.249
8892,327.8877330,31.5535017,17.329
8893,307.1994021,-22.8655442,14.667
8894,337.6187316,67.6382510,9.514
8895,115.4106771,-49.1612439,16.282
8896,167.2949059,57.2731685,8.297
8897,268.0101357,-34.3740288,8.371
8898,148.5535807,21.4036255,10.791
8899,31.8645408,44.8974114,11.683
8900,302.5768324,32.9707647,14.360
8901,325.4950751,10.1716648,11.325
8902,222.3980978,-44.7637574,11.434
8903,54.7511880,-13.8243885,9.725
8904,65.8317500,34.3638917,8.285
8905,182.4695019,-6.2261229,8.139
8906,87.6768105,-11.1854894,15.013
8907,335.9529254,-78.2767505,10.577
8908,79.5588754,-57.6919574,12.404
8909,163.5164802,58.1713961,16.266
8910,319.5907721,26.9050646,14.746
8911,259.6726546,37.9699754,16.748
8912,257.4416726,15.8384253,15.672
8913,40.5238607,18.8895147,12.393
8914,292.0750745,-30.5048132,10.066
8915,190.1963488,-39.7319492,17.345
8916,146.1389214,-58.8725128,15.888
8917,105.0598222,-50.2196386,11.222
8918,127.2224884,41.0587906,8.733
8919,215.5781725,-64.0337444,17.804
8920,321.9164514,8.0294290,14.850
8921,162.6214343,-29.4175408,11.269
8922,331.2594617,-67.4034355,14.905
8923,72.9742863,54.1066272,17.812
8924,330.4916312,24.7737160,8.071
8925,31.4533966,-52.4860369,10.655
8926,355.4987095,9.8993383,15.572
8927,204.0884113,12.5657424,16.897
8928,91.1144114,1.4664466,10.226
8929,217.5099996,32.6922415,15.714
8930,261.1044780,-59.5347225,12.958
8931,217.0881328,50.7199394,15.078
8932,13.6660883,-54.9363822,13.775
8933,357.6578213,21.7422496,12.106
8934,144.0855195,7.8040929,16.788
8935,220.3558761,-38.3739039,10.923
8936,120.2775087,16.6385699,13.761
8937,115.0760598,3.8218395,10.522
8938,170.1342586,-19.6908324,11.293
8939,156.9377589,-47.1917185,9.411
8940,272.1414275,-64.5775599,13.819
8941,292.0596173,4.7131117,8.196
8942,166.6611619,22.5245928,10.994
8943,354.3376942,-22.3702696,13.579
8944,286.4828218,-4.5938100,16.292
8945,325.4526256,-58.7478491,15.589
8946,189.9353224,4.7169303,13.335
8947,218.4165869,0.8714676,14.419
8948,207.9737236,-71.9109883,15.987
8949,61.7403140,-22.2676492,14.047
8950,164.6947491,21.9245786,11.148
8951,348.4172118,21.5382121,10.012
8952,100.7317442,-61.7617252,11.403
8953,21.7568950,-32.9714234,16.040
8954,114.7224718,6.9663049,16.478
8955,94.2425951,-33.7334960,17.020
8956,29.4944547,-84.1559882,16.154
8957,205.5663750,52.5830347,12.351
8958,50.9594471,35.2305143,16.874
8959,352.8080311,8.2857883,12.165
8960,284.3005743,-71.8678017,10.779
8961,136.5990494,43.9095266,11.107
8962,267.4644217,6.0448240,12.076
8963,334.7974428,-73.6390848,9.473
8964,187.2488947,-9.9374248,15.203
8965,187.4761950,61.6839741,12.331
8966,299.3604112,47.7886597,11.860
8967,167.8230101,-0.6103784,11.875
8968,227.2833982,-1.1837679,9.356
8969,134.6785703,58.9323958,16.419
8970,68.6086001,-11.6531919,12.354
8971,96.2749292,-18.4441070,15.795
8972,353.7040315,-4.5907437,13.044
8973,31.0733276,-19.4286961,10.993
8974,302.2761085,47.3118298,9.749
8975,14.1409579,12.9515925,10.418
8976,122.6334159,-68.9902022,10.112
8977,305.8679036,-7.8759506,9.695
8978,159.0274297,-15.8441390,15.193
8979,176.4216487,50.4797865,9.530
8980,53.7613780,-0.1159284,15.433
8981,9.3429680,51.6858700,8.912
8982,52.5542644,4.9962444,12.716
8983,143.5398413,-6.0762482,16.025
8984,332.1193627,62.3843912,14.234
8985,113.9100898,24.4176305,17.422
8986,261.6108187,78.8464989,17.999
8987,274.5915793,32.0202575,11.871
8988,257.6627161,-20.2940648,10.613
8989,100.3629817,29.0116335,17.909
8990,111.4415964,-53.7315397,14.047
8991,171.8900128,-24.3535169,14.387
8992,307.2774230,50.5486112,9.734
8993,245.5707371,-32.1855014,16.599
8994,346.8104852,24.7637557,16.032
8995,136.8271002,-89.2077632,9.754
8996,287.5075256,25.6287392,15.677
8997,200.8967574,72.2072549,9.120
8998,174.6312922,87.4802768,14.581
8999,265.5158758,22.9761086,9.081
9000,128.3557676,-8.2296349,13.032
9001,272.7676941,-27.7292387,10.333
9002,87.9865210,-78.0309679,11.032
9003,180.2248485,-35.0280358,8.931
9004,258.4589791,28.7915408,17.329
9005,142.6983689,-32.1363496,12.158
9006,173.4549346,-35.7294444,12.194
9007,272.4450745,-47.7521787,12.734
9008,77.7564565,16.4162897,14.528
9009,194.8827658,35.0145389,11.704
9010,45.6531156,12.2130160,13.995
9011,243.2214023,-1.6373448,9.374
9012,133.9327949,-2.9791133,8.762
9013,115.1947838,-85.7243438,13.445
9014,59.7617075,-63.8596562,17.339
9015,293.6912154,-6.5094456,9.628
9016,9.3302234,-81.9948637,14.274
9017,262.9414565,5.7904448,17.645
9018,220.3992306,-24.7978807,17.701
9019,278.0248608,-28.0209330,13.468
9020,63.2036891,55.3979075,16.517
9021,124.2375269,-26.9044363,16.441
9022,83.9510289,72.4698008,8.896
9023,255.0694895,6.4265157,14.127
9024,208.6187464,-19.9147356,10.961
9025,279.8096730,-27.7971454,9.453
9026,209.2964148,45.1263387,14.915
9027,46.6350528,13.4404447,16.403
9028,322.9130367,-39.9303896,15.561
9029,303.2518019,-51.6629150,10.025
9030,345.4475911,73.2449742,15.729
9031,110.8132226,11.4446108,9.799
9032,40.0796375,-47.1999085,10.217
9033,80.7471356,62.3648368,16.600
9034,254.4024113,46.0521225,16.952
9035,115.2888936,15.5119719,10.614
9036,12.4810656,-0.3124380,10.117
9037,90.5729381,23.4418512,10.323
9038,297.4110814,-3.9205292,8.888
9039,250.3920025,-30.1128373,14.958
9040,16.6360216,-32.0483221,10.766
9041,64.2256818,-39.0428981,9.498
9042,14.0846549,-10.0803987,13.347
9043,266.2356949,16.4776383,12.068
9044,321.2357886,77.0507616,13.561
9045,11.6269690,-31.7819892,13.508
9046,261.3640188,-27.5622515,12.347
9047,335.5248439,-17.1376518,11.702
9048,358.8564343,-70.5352816,14.672
9049,136.8218351,-55.1253669,8.289
9050,188.6335623,-34.8806434,8.251
9051,196.6718201,-61.3011510,10.195
9052,103.9721883,-14.1940653,8.878
9053,175.1890620,-24.2528257,15.430
9054,350.8568922,23.2883922,17.276
9055,160.6323727,49.8009608,13.307
9056,253.4103939,-6.0258182,11.424
9057,157.7500255,-28.1576952,16.398
9058,338.8627128,-25.7249431,12.924
9059,332.8626515,-58.3380686,13.320
9060,87.8429293,-46.9550206,9.432
9061,356.9457747,10.7088028,12.885
9062,228.2039204,65.0984346,16.816
9063,312.3154483,-19.5073570,8.437
9064,229.9376624,65.9244416,14.739
9065,213.5950257,-33.0280177,16.354
9066,158.9740576,-12.4446763,13.870
9067,81.7407959,1.2554854,15.960
9068,28.0878118,-66.6454167,17.253
9069,6.4695484,-35.4105620,14.504
9070,44.5032058,52.6766171,14.691
9071,290.2983269,-40.0707768,14.960
9072,118.7431129,-41.5604275,15.353
9073,20.0032886,-4.3949585,11.730
9074,225.5252042,-7.0109233,13.375
9075,213.5373172,66.0741360,9.043
9076,223.4711266,20.3887625,11.861
9077,329.6293594,-4.1137758,9.610
9078,324.3450721,-5.9275394,13.063
9079,12.7119756,-58.6674864,8.272
9080,199.2298064,17.6841829,16.842
9081,76.4661861,-70.7617303,11.401
9082,191.9437280,30.9719976,10.659
9083,59.9659419,18.4291595,8.424
9084,51.5216453,-9.0920529,17.308
9085,295.4950446,8.2308279,13.823
9086,51.8084611,-15.5717718,17.160
9087,329.7172814,13.4489441,9.231
9088,209.7901927,45.1732177,11.993
9089,332.6339249,24.8987304,16.663
9090,177.9031174,79.2059802,14.177
9091,213.4752160,65.1027533,16.173
9092,335.2001793,-27.2683366,11.063
9093,17.4258947,-28.7072278,8.636
9094,18.8130436,26.9543919,16.028
9095,197.1364261,4.4673243,17.040
9096,119.2491829,-26.1179882,14.219
9097,184.3374238,13.2338296,17.065
9098,31.1719293,1.9274953,10.191
9099,222.1621903,28.2910904,12.110
9100,82.6077345,-65.4207015,12.948
9101,302.0391642,-33.4293167,8.453
9102,58.7404503,47.4538754,14.426
9103,356.0156940,-46.3637301,14.492
9104,261.6152418,31.0493820,16.787
9105,107.4657838,7.3460660,11.245
9106,301.5858901,-20.1101116,11.493
9107,244.5432530,36.6609555,11.063
9108,78.1378613,56.1684324,17.998
9109,322.0360613,17.6107449,8.979
9110,231.3672127,25.0843745,15.410
9111,53.3264850,-31.9285544,15.619
9112,304.1541209,28.8752378,8.985
9113,144.6631093,30.8580142,9.641
9114,206.2102582,5.1516084,9.366
9115,315.6536199,-82.3111335,13.371
9116,67.6982817,52.1880190,14.974
9117,133.7992528,17.9047952,17.473
9118,36.4044245,-6.1429501,9.177
9119,76.5483825,-50.3938628,16.732
9120,62.2651216,-78.0795249,16.232
9121,182.3980382,-76.2607392,14.044
9122,351.1177047,-0.9038500,17.935
9123,18.7999236,84.7530974,9.142
9124,174.0656887,74.7782508,11.327
9125,13.2331474,18.8532507,12.401
9126,6.0376064,25.3505273,10.435
9127,55.8031988,37.9161643,14.215
9128,12.8587111,-1.0186730,12.864
9129,36.2844028,19.3094802,10.137
9130,69.0767852,40.6148172,14.214
9131,16.7744288,5.2081128,17.009
9132,137.1814517,60.4391142,10.673
9133,289.7148109,-34.7766399,10.574
9134,284.1641104,17.8421358,10.197
9135,267.7115920,27.4276551,9.738
9136,305.3447488,-9.0300652,10.904
9137,350.8410355,-62.8088592,15.679
9138,34.6413763,-72.2365877,13.403
9139,255.2012831,-63.5182290,14.088
9140,61.4321283,32.4860258,15.777
9141,75.6839557,2.5323736,15.020
9142,102.9246534,40.6971963,8.801
9143,327.1481734,-11.1030629,13.508
9144,87.7290112,76.2399208,8.857
9145,33.9610646,-65.3813357,8.016
9146,205.6779596,29.2539594,8.497
9147,301.6326625,57.7811523,9.347
9148,29.3991554,-39.1367316,8.512
9149,259.5220258,-67.2544495,12.415
9150,25.0529916,29.8502916,12.570
9151,159.6375035,82.7286995,17.530
9152,235.8509949,41.2107597,8.433
9153,343.5812936,-36.4770589,14.906
9154,80.6197713,-65.7488537,17.607
9155,344.9594022,-8.3143496,15.806
9156,307.0149153,4.9874365,8.140
9157,2.1846562,12.2781898,9.710
9158,318.1947152,-26.4496843,14.437
9159,252.5603815,-58.8645376,11.146
9160,23.1418068,26.9640494,15.546
9161,241.6246333,25.7341253,15.453
9162,41.1508611,54.1955118,15.790
9163,352.0040105,54.9885545,17.306
9164,46.5604420,19.5820665,15.075
9165,240.1806403,35.0230587,11.292
9166,297.9753692,-18.6586233,12.570
9167,47.6245802,-13.5534967,16.714
9168,344.6932175,26.5694202,10.712
9169,234.8809819,-25.2177616,10.875
9170,313.4585683,-67.4962626,11.090
9171,95.1405053,-9.4241596,11.632
9172,63.8347270,-1.8923330,8.587
9173,183.9384409,79.9562602,12.951
9174,14.8742070,-19.8350462,16.498
9175,153.0679141,-71.3112499,15.093
9176,338.8818666,-19.7224833,9.255
9177,155.6470532,7.1783298,16.553
9178,186.5494660,-4.2582226,17.947
9179,137.7609705,24.0723023,9.412
9180,298.8233438,-33.6808215,14.012
9181,99.6331200,61.3616775,13.730
9182,238.3906659,58.5862744,11.886
9183,329.6533706,-56.6794896,12.051
9184,323.2775796,-44.1419956,8.994
9185,241.1554027,-38.4201028,9.715
9186,314.9789155,-58.6128019,8.252
9187,345.2974165,49.6152168,17.033
9188,301.5194402,-17.7825211,14.012
9189,235.2900352,-19.6746383,8.024
9190,212.3917251,-27.8010411,12.019
9191,217.3528999,36.9461447,16.954
9192,30.6452570,41.0401785,14.578
9193,113.7735991,-6.9645869,14.964
9194,168.4975217,49.4753067,8.099
9195,140.2573323,-17.2788870,14.964
9196,351.6915859,48.6726745,13.569
9197,260.3672744,28.4901895,10.394
9198,268.2070387,-70.9356952,15.237
9199,23.9675286,-46.2119716,12.456
9200,275.2815067,17.2060676,9.005
9201,129.0486289,74.8899098,16.496
9202,266.7091300,25.3359646,17.118
9203,117.5771466,78.1541925,12.738
9204,170.5115661,10.8223485,9.739
9205,285.0279733,-29.7045244,11.281
9206,5.3071042,61.3557311,16.055
9207,340.7731205,-13.3064633,10.845
9208,118.9980251,-34.5662429,10.163
9209,298.2356029,53.2727920,15.543
9210,151.5304252,-18.5489169,17.853
9211,208.9584322,-23.4978959,16.933
9212,82.2478708,4.6554425,17.718
9213,46.8318608,70.7287567,12.227
9214,252.8236169,-34.8456231,13.213
9215,113.8131590,30.8324252,12.586
9216,299.7296438,-11.8333821,11.649
9217,84.4854201,-20.2385075,13.617
9218,309.2557134,77.6557063,14.064
9219,181.8428956,5.6349618,14.690
9220,189.6398952,6.8104439,15.491
9221,277.6876722,27.6231661,16.063
9222,200.9740775,-29.4237241,14.090
9223,287.0206006,-11.9332286,12.175
9224,193.4804951,-12.2618749,15.478
9225,292.6991274,-36.3582394,11.506
9226,50.1304138,6.7938429,13.434
9227,219.8739443,11.3828549,8.143
9228,105.7892720,-23.0087297,8.938
9229,282.2540531,-11.2975277,9.051
9230,159.4480985,10.9779065,9.779
9231,40.9536315,41.6624245,13.590
9232,270.1503755,67.3272596,13.201
9233,64.2734961,13.4266727,9.931
9234,287.4855219,-56.1101063,9.147
9235,355.4345035,-65.8142710,12.730
9236,78.4602403,-45.1345645,10.889
9237,246.3263666,25.3404425,17.695
9238,267.2411804,46.7517353,8.241
9239,72.1344213,-12.6980674,16.648
9240,38.9589311,16.2309024,12.660
9241,155.0863401,-70.6133628,10.267
9242,23.9547461,-75.7743941,11.513
9243,341.2851547,-34.2627612,12.525
9244,276.2060681,-51.9984473,9.747
9245,347.1094703,30.1269841,16.528
9246,126.4189080,4.2385767,8.936
9247,202.4733285,-43.4691969,17.172
9248,336.4417707,43.0185429,14.084
9249,50.4638100,25.7524703,10.658
9250,38.4239378,-21.3790988,13.217
9251,148.8253320,57.2932643,11.475
9252,256.5815362,33.5856017,9.803
9253,222.6138438,33.5133089,11.691
9254,54.4662959,38.1573429,9.422
9255,194.1062590,70.1210811,9.290
9256,164.9888377,-31.1341746,14.319
9257,298.0936675,-14.8613114,13.858
9258,337.1979601,19.9400288,14.884
9259,134.4611134,-26.8125189,8.690
9260,44.9372199,-26.4997796,8.723
9261,340.8166807,33.4455239,16.672
9262,329.2087786,-37.8630192,8.372
9263,187.7767562,-21.1585000,16.448
9264,2.2970325,51.8792117,12.145
9265,349.2262186,12.1782766,14.065
9266,223.2398855,-45.6338430,14.858
9267,183.8254483,3.6506468,10.345
9268,11.9781852,-37.0405176,8.307
9269,205.9545379,78.4009118,16.597
9270,8.0083214,37.2054615,14.488
9271,259.7289146,-82.3054301,8.296
9272,263.2509550,-51.8395448,15.073
9273,312.4738799,-54.8514005,17.017
9274,159.7444662,16.6739983,12.052
9275,166.9413107,5.6062999,14.343
9276,115.4445953,-55.0281785,16.958
9277,160.0882346,33.9881437,14.173
9278,341.8696529,-0.1220677,10.646
9279,189.3421821,-18.7707048,10.262
9280,63.7955457,3.1066833,15.496
9281,64.3147786,-61.1892405,11.054
9282,121.0088345,2.9130775,8.426
9283,37.3294991,-42.6787355,9.632
9284,246.4761203,76.0663451,9.591
9285,273.7780336,13.1942363,12.030
9286,200.2265711,-43.0094926,10.640
9287,133.7628317,-44.4400597,15.943
9288,114.6415396,50.4226082,9.861
9289,231.9394712,71.3002874,16.780
9290,96.6103998,28.0224363,14.987
9291,199.6233626,15.0609293,17.544
9292,302.1348005,12.6784506,17.412
9293,90.8392956,-2.9952637,16.263
9294,100.0023725,-31.8895713,17.661
9295,174.8463079,49.8479687,16.049
9296,318.2713587,9.4108301,8.011
9297,122.4879842,29.4496662,9.362
9298,112.2853102,-34.8559784,13.309
9299,8.0772545,-29.4154584,16.264
9300,265.6535398,-11.5232573,13.330
9301,27.5363290,-75.7007826,17.901
9302,146.1593615,-54.9144094,13.596
9303,290.0577387,17.4245803,14.904
9304,220.0352525,-37.8278834,15.319
9305,143.2635331,-44.4833234,17.631
9306,284.8211877,-50.6902794,13.803
9307,355.5896991,12.9995593,15.676
9308,288.5321075,0.9865453,12.692
9309,167.9769226,-46.0784839,12.552
9310,27.1865526,76.6632282,12.809
9311,227.3776302,-38.6164618,15.356
9312,154.2786467,2.6306484,11.999
9313,172.9360856,11.8100816,12.234
9314,0.0766561,-2.8784000,15.247
9315,128.1617113,56.7383603,8.333
9316,84.5612058,12.7699518,13.356
9317,301.2065344,-1.2048959,14.085
9318,27.9356498,-36.8092158,15.774
9319,329.7852271,50.0494684,17.773
9320,255.9719450,-2.4663076,17.182
9321,352.4512477,42.2875355,13.475
9322,221.8117559,-47.5784890,13.193
9323,63.3206978,82.8682817,13.548
9324,323.8114605,-18.2985093,9.515
9325,192.6407299,9.2041952,14.850
9326,44.6189309,44.1659110,10.718
9327,90.0356073,-45.8672596,12.121
9328,139.8267545,-48.2564991,8.673
9329,356.9818768,51.0944414,14.145
9330,264.7944785,74.1424340,9.706
9331,148.7639908,50.6069465,9.079
9332,191.0603515,-24.5928991,8.382
9333,123.0596925,29.2884480,10.528
9334,166.8768828,1.8699478,16.428
9335,209.6024083,-17.5241581,11.460
9336,194.2778030,-66.2682705,9.852
9337,115.7593316,30.3405871,10.404
9338,74.9422669,-2.5668522,8.884
9339,122.7402932,-73.5166894,11.442
9340,63.5471442,-37.8263232,16.200
9341,50.8547817,-20.0561808,17.473
9342,198.6180173,59.4936344,9.471
9343,356.0453982,3.3067494,14.780
9344,272.9549816,11.3461943,11.480
9345,46.3979216,-47.2279065,9.169
9346,240.5096096,47.5038722,15.635
9347,279.2280629,52.0621355,16.974
9348,146.5548814,15.2097087,17.579
9349,206.8932344,29.7247965,11.659
9350,106.3484800,-20.7063703,14.712
9351,182.5189755,1.5856954,13.103
9352,294.6657703,-14.4429611,17.098
9353,269.6164900,56.6201518,9.321
9354,134.4775476,6.4554147,12.691
9355,148.7634426,63.3782722,16.010
9356,46.7527557,-20.4740970,15.999
9357,149.9272314,-2.9812399,16.597
9358,156.1531429,9.1838688,8.007
9359,3.4280375,23.0617432,10.632
9360,291.4161861,23.0707805,10.029
9361,113.6497749,57.6864745,8.739
9362,58.4881338,7.3519632,15.471
9363,298.5979710,7.6021829,15.483
9364,15.9461197,-31.5326501,14.044
9365,114.8539820,61.1464645,17.935
9366,189.5821346,-2.9726078,15.844
9367,5.0991618,37.3669172,10.867
9368,41.5352622,-17.2748981,11.656
9369,92.6897218,-51.6938760,9.565
9370,270.0775056,-39.9660960,9.489
9371,51.0517348,16.7647047,17.164
9372,245.0756115,-38.8910963,14.727
9373,315.6635404,67.5648788,11.215
9374,202.6061733,-43.0947683,12.707
9375,239.7977767,67.3108359,11.254
9376,162.9281797,-20.3956526,9.554
9377,242.4475058,0.9603215,13.454
9378,190.9028319,-63.3384935,10.553
9379,71.5494882,29.1425801,17.880
9380,74.4077452,-22.7007358,13.472
9381,166.9266545,16.8956041,11.644
9382,263.1101858,4.8649730,15.103
9383,350.6893914,-4.2770452,9.349
9384,359.3741280,-0.1534466,8.418
9385,244.9940765,7.1875303,15.413
9386,84.8983147,31.0299144,17.993
9387,315.0418847,-18.0453317,12.456
9388,34.2717579,-52.3669271,9.319
9389,294.7665061,-30.8427487,14.652
9390,333.6805546,-11.7533787,11.495
9391,324.2845156,-2.5225601,14.792
9392,107.6868976,78.6160015,10.435
9393,1.2658434,-63.8665236,9.726
9394,315.5744800,-8.3309090,8.409
9395,224.0338034,-5.2891345,10.211
9396,169.2166798,52.1938943,15.294
9397,133.2165217,-37.6248643,8.900
9398,324.5503201,-0.9180048,9.569
9399,144.4134215,37.0996162,17.980
9400,27.0977348,0.2771038,11.321
9401,302.5353919,9.5525335,14.365
9402,72.9995954,-26.5691341,11.426
9403,212.2039550,-12.8092057,13.426
9404,30.7954802,8.3396979,17.519
9405,10.9477858,63.1843097,13.561
9406,56.8160931,-62.0400942,17.569
9407,338.5331615,0.7229025,11.439
9408,74.8433435,50.2751763,13.226
9409,216.5986076,0.2574717,9.568
9410,126.0761379,-77.8285595,16.559
